src,dst,amount,timestamp
A000015,A000238,127.83,2025-04-01T14:15:31.181633
A000213,A001081,3003.35,2025-01-12T09:06:33.181633
A000032,A000773,610.31,2025-04-10T15:22:17.181633
A001462,A000706,375.78,2024-11-22T13:48:20.181633
A000482,A000250,1327.85,2025-04-05T20:17:43.181633
A000644,A001442,2943.34,2024-09-13T01:01:29.181633
A001136,A000408,258.92,2025-08-04T16:39:05.181633
A000588,A000406,2505.89,2025-06-06T08:47:10.181633
A000625,A000611,1577.99,2024-12-13T12:24:17.181633
A000510,A000288,2305.25,2025-07-07T02:21:01.181633
A000976,A000866,1726.2,2024-12-29T02:37:27.181633
A001328,A001394,259.73,2025-01-31T08:12:01.181633
A000100,A001448,4010.14,2024-12-30T12:13:31.181633
A001257,A000092,3812.99,2024-10-17T02:28:06.181633
A001101,A000909,702.42,2024-10-30T20:50:44.181633
A000803,A000901,603.95,2024-12-20T05:59:58.181633
A000968,A001048,326.73,2025-06-21T09:12:30.181633
A001131,A001143,1145.13,2025-08-31T16:18:49.181633
A001497,A000344,1354.54,2024-11-07T12:59:39.181633
A000272,A001070,1661.47,2025-08-27T06:06:49.181633
A001272,A000685,614.12,2025-03-14T01:47:23.181633
A000456,A000779,178.67,2024-09-25T06:59:11.181633
A000883,A000280,1851.89,2024-11-24T00:01:58.181633
A000686,A000167,1348.75,2024-11-17T05:08:38.181633
A000911,A001181,2487.29,2024-11-27T05:33:27.181633
A001472,A000226,2034.61,2025-03-20T07:31:37.181633
A001233,A001490,3767.46,2025-04-11T08:47:17.181633
A000209,A001411,1085.22,2024-12-20T14:39:02.181633
A000821,A001266,3536.6,2025-07-27T01:38:02.181633
A001392,A000719,1725.96,2025-07-22T18:05:36.181633
A000766,A000022,557.26,2025-04-03T01:11:23.181633
A000902,A001109,626.27,2025-03-02T23:18:20.181633
A000253,A000179,6186.97,2024-12-23T09:46:33.181633
A000090,A001348,4635.04,2025-05-05T00:51:07.181633
A001360,A000963,340.4,2025-05-14T05:19:51.181633
A000069,A000827,1899.64,2025-03-23T09:20:44.181633
A001324,A000568,1480.75,2024-11-28T09:32:31.181633
A001314,A000477,2656.3,2024-12-15T05:56:53.181633
A000010,A000201,966.47,2025-06-03T09:28:45.181633
A001351,A000543,281.87,2025-01-24T23:34:02.181633
A000939,A001084,866.18,2025-06-27T21:44:51.181633
A000786,A001442,773.43,2024-11-01T00:56:41.181633
A001426,A000347,462.95,2024-12-21T20:03:14.181633
A001284,A001343,297.32,2025-06-01T10:59:34.181633
A000004,A000734,832.1,2024-09-16T19:31:03.181633
A000940,A000966,2436.65,2025-03-20T13:57:02.181633
A000401,A000286,101.68,2025-04-13T06:32:44.181633
A000155,A000458,2607.79,2025-02-17T13:06:58.181633
A000792,A000330,3233.72,2025-03-22T01:53:38.181633
A000084,A001333,243.76,2025-03-03T10:16:34.181633
A001351,A000896,310.06,2024-12-08T04:51:09.181633
A000846,A001368,256.13,2024-11-22T22:43:41.181633
A000549,A001002,1864.06,2025-04-06T14:27:47.181633
A000060,A000595,11201.71,2024-10-12T23:47:00.181633
A000524,A001497,3797.63,2025-07-01T01:05:30.181633
A001430,A000672,1227.64,2025-08-05T03:16:17.181633
A000049,A000584,3718.79,2025-08-23T18:58:19.181633
A000929,A001303,963.18,2025-06-09T00:10:20.181633
A001459,A000684,2401.37,2025-07-30T09:38:09.181633
A000518,A000321,898.78,2024-09-08T21:45:15.181633
A000887,A000464,460.58,2025-04-20T16:07:28.181633
A000456,A000923,1463.68,2025-02-23T09:24:51.181633
A000055,A001131,1140.0,2025-02-04T02:16:55.181633
A001218,A000140,1633.15,2024-11-02T23:05:54.181633
A000396,A000359,1107.98,2025-01-23T20:32:34.181633
A000323,A001127,5681.66,2025-07-20T03:23:21.181633
A000545,A000801,1694.44,2025-03-06T21:59:12.181633
A000801,A000679,6222.53,2025-08-01T20:45:18.181633
A000546,A000703,4694.53,2024-09-04T05:45:58.181633
A000954,A001017,3997.62,2024-11-12T23:45:50.181633
A001413,A001192,759.5,2025-05-20T02:44:39.181633
A001243,A000451,1207.76,2025-07-27T06:30:05.181633
A000600,A000179,1972.99,2025-06-18T03:42:18.181633
A000463,A000053,1293.52,2025-05-24T21:38:24.181633
A000823,A000570,658.5,2025-07-30T19:44:08.181633
A000095,A000972,1665.96,2025-01-26T07:22:24.181633
A000646,A001124,3703.76,2025-02-06T10:50:01.181633
A000306,A000869,926.43,2025-05-26T15:09:17.181633
A000448,A000190,2622.18,2025-02-16T08:13:21.181633
A000645,A000160,26.76,2025-06-14T00:20:48.181633
A000452,A000824,202.48,2024-10-03T23:59:54.181633
A001119,A000585,620.56,2025-05-30T16:24:56.181633
A000533,A000132,4218.82,2025-03-11T19:29:39.181633
A000992,A000260,2734.67,2024-12-01T12:40:50.181633
A000551,A000453,2258.98,2025-08-18T22:31:50.181633
A000647,A000534,1382.32,2025-07-22T23:09:47.181633
A000786,A001072,304.3,2025-07-04T21:33:07.181633
A000098,A000164,413.92,2025-07-09T03:41:20.181633
A001378,A001253,727.84,2025-07-08T18:37:10.181633
A000454,A000280,822.67,2024-11-04T00:45:37.181633
A001287,A000449,75.25,2024-12-12T03:00:32.181633
A001075,A000711,4471.78,2024-09-21T14:16:07.181633
A000195,A000643,102.86,2025-05-27T23:58:51.181633
A001230,A001125,3095.48,2025-04-29T07:08:12.181633
A000449,A000612,782.55,2025-04-17T23:05:38.181633
A001484,A000429,658.3,2025-08-10T02:44:26.181633
A000290,A001108,3253.93,2025-08-09T14:00:10.181633
A000411,A000611,1754.43,2024-10-23T09:17:17.181633
A000757,A001293,410.56,2025-06-10T13:31:41.181633
A000805,A000751,33.14,2025-01-25T21:50:41.181633
A001344,A001489,352.63,2025-05-07T18:06:19.181633
A000876,A000990,3643.74,2024-09-11T08:50:25.181633
A001022,A001301,600.63,2024-10-17T20:29:04.181633
A000490,A001155,560.81,2024-12-04T05:30:59.181633
A000072,A000476,2291.58,2025-06-05T14:57:48.181633
A001096,A001241,63.35,2024-11-11T07:03:43.181633
A000425,A001298,421.75,2024-09-01T17:01:19.181633
A000402,A001437,259.19,2025-06-28T03:15:26.181633
A000146,A000544,937.01,2024-10-09T22:08:41.181633
A000389,A000485,2443.38,2025-04-29T20:41:26.181633
A000066,A000716,2393.71,2025-03-09T13:43:36.181633
A000601,A001394,419.16,2025-01-20T13:36:22.181633
A000089,A000579,218.81,2025-07-24T06:08:29.181633
A001244,A000510,1365.23,2024-12-16T05:41:56.181633
A000219,A000731,2775.94,2024-09-09T13:49:31.181633
A000375,A000400,4073.9,2025-07-31T19:41:03.181633
A000726,A001152,633.08,2024-09-01T15:24:58.181633
A000788,A000175,3.32,2025-08-21T19:53:32.181633
A001298,A000271,1394.25,2025-07-08T04:56:50.181633
A000034,A000009,89.06,2025-02-20T16:45:12.181633
A000900,A001496,3428.28,2025-05-23T05:09:33.181633
A000357,A000317,506.16,2025-06-06T01:27:50.181633
A000144,A000054,2775.23,2024-09-01T09:50:06.181633
A000060,A000068,6076.81,2025-08-11T01:45:42.181633
A000550,A000562,2118.01,2025-04-22T06:06:24.181633
A000406,A001469,637.52,2024-11-01T04:50:06.181633
A000883,A000091,530.41,2025-07-09T23:40:29.181633
A000274,A000970,3813.35,2025-07-10T02:48:40.181633
A001135,A001327,6017.4,2025-02-04T13:11:34.181633
A000788,A000888,4262.01,2025-03-04T03:37:36.181633
A000121,A000953,2287.25,2025-07-28T15:03:56.181633
A000762,A001181,4363.87,2024-09-16T02:09:11.181633
A000607,A000143,1109.37,2024-10-09T02:40:49.181633
A001101,A000607,2301.37,2024-09-05T05:22:34.181633
A001411,A001340,3896.86,2025-02-04T20:57:58.181633
A000766,A001111,1055.13,2024-11-12T00:51:35.181633
A000747,A000162,461.85,2024-11-12T17:44:44.181633
A001457,A000985,9289.15,2025-01-21T21:39:41.181633
A000046,A001439,324.49,2025-08-14T19:27:49.181633
A000629,A000848,2582.22,2024-09-24T11:59:03.181633
A000375,A000252,511.03,2024-12-17T18:36:57.181633
A000193,A000093,5733.28,2025-05-02T19:30:21.181633
A000156,A000374,453.39,2024-11-19T23:29:54.181633
A001234,A001222,1684.28,2024-09-25T12:33:15.181633
A000436,A000282,427.33,2025-07-27T13:21:22.181633
A000293,A000997,8952.45,2025-01-19T10:27:44.181633
A001351,A000181,3558.47,2025-03-28T15:21:29.181633
A000552,A000448,3313.08,2025-01-01T11:28:57.181633
A000246,A000196,562.72,2025-02-05T17:31:32.181633
A000480,A001161,924.75,2024-10-24T16:40:09.181633
A000543,A000020,2830.98,2025-06-13T01:26:25.181633
A001268,A000615,4622.47,2025-03-11T19:25:09.181633
A001396,A000416,1601.88,2025-08-17T10:43:40.181633
A000444,A000909,3835.85,2024-12-09T05:00:02.181633
A000082,A000304,3158.02,2025-04-16T03:15:28.181633
A000854,A001297,2617.05,2025-02-01T18:35:40.181633
A000788,A001029,1184.34,2025-04-03T13:48:01.181633
A000840,A001155,205.98,2024-10-24T09:41:56.181633
A001369,A000314,2491.51,2025-01-16T08:24:51.181633
A001285,A001300,5105.96,2025-01-14T06:01:35.181633
A000302,A001411,2477.7,2025-01-19T02:27:44.181633
A000641,A000319,1917.06,2025-03-21T22:34:39.181633
A001137,A000476,1871.9,2025-08-25T04:25:52.181633
A000070,A000428,8013.48,2025-02-21T03:05:51.181633
A000280,A000153,2041.65,2025-02-15T16:14:23.181633
A001395,A001484,211.98,2025-02-11T18:20:20.181633
A000529,A000450,1437.47,2025-06-28T22:18:08.181633
A000393,A000155,683.46,2025-02-14T04:46:11.181633
A000535,A000922,231.86,2025-02-10T22:02:50.181633
A000016,A000867,1665.13,2024-10-31T05:10:37.181633
A001112,A001186,6553.29,2025-03-30T04:13:29.181633
A001006,A001007,2388.71,2025-02-11T06:22:07.181633
A001092,A000034,1029.99,2025-08-16T23:14:07.181633
A001010,A001148,3911.92,2024-10-23T04:49:19.181633
A001443,A000389,1468.87,2025-03-05T20:33:41.181633
A001405,A001459,776.18,2025-08-16T02:51:02.181633
A001321,A000068,1043.62,2025-07-26T23:50:44.181633
A001400,A000276,7324.67,2024-12-16T03:02:03.181633
A000869,A000549,285.51,2024-12-21T22:28:20.181633
A000957,A000871,439.99,2024-11-05T01:29:32.181633
A000349,A000674,1426.86,2025-02-04T20:59:29.181633
A001005,A001464,2048.5,2025-02-26T00:35:01.181633
A001107,A000796,1151.73,2025-06-08T10:35:31.181633
A001244,A001307,5996.31,2025-01-23T19:15:26.181633
A000310,A000396,5209.03,2025-01-30T11:27:20.181633
A001265,A000230,2399.89,2025-05-24T13:20:16.181633
A000123,A001321,148.63,2025-01-08T13:51:07.181633
A000647,A000225,979.7,2025-07-28T19:29:05.181633
A000963,A000312,6801.67,2025-04-15T12:33:45.181633
A001461,A001096,1318.46,2025-04-07T03:10:46.181633
A000713,A000196,83.71,2025-08-07T02:47:37.181633
A001396,A000691,2298.6,2025-03-06T16:35:42.181633
A001244,A001463,2445.04,2025-04-06T18:57:58.181633
A000996,A001152,1312.76,2025-07-31T01:57:49.181633
A001273,A000210,398.0,2025-05-03T23:51:52.181633
A000341,A000824,125.16,2025-06-04T00:57:38.181633
A000028,A000547,1110.39,2025-08-08T10:23:09.181633
A000257,A000570,447.81,2025-03-31T07:32:59.181633
A000419,A000287,3342.88,2025-08-05T10:57:54.181633
A000801,A000512,32.07,2024-12-21T06:56:21.181633
A000891,A000144,2249.22,2025-04-19T06:48:42.181633
A001328,A000315,2680.71,2025-01-11T05:33:01.181633
A001308,A001203,858.36,2025-01-03T01:25:04.181633
A000709,A000804,255.14,2025-08-22T08:16:24.181633
A001405,A000653,2281.36,2025-06-18T08:20:41.181633
A000076,A001418,1340.69,2024-11-25T05:04:19.181633
A000136,A000153,435.8,2025-07-15T04:42:29.181633
A001191,A000033,3914.62,2024-12-12T06:54:33.181633
A000966,A001448,2020.31,2025-06-03T17:02:23.181633
A000873,A000897,842.3,2024-12-04T06:09:45.181633
A000391,A000731,1836.78,2025-08-11T19:04:15.181633
A000746,A000792,1647.11,2024-11-26T14:05:58.181633
A000636,A000890,2598.03,2025-05-07T04:26:10.181633
A000498,A000273,381.48,2025-05-08T15:45:49.181633
A000280,A000520,1094.19,2025-02-07T04:53:33.181633
A001218,A000329,247.82,2025-04-21T09:46:40.181633
A001414,A001403,873.67,2025-08-22T12:26:15.181633
A000336,A000620,303.65,2024-12-09T22:09:48.181633
A000270,A001091,1398.67,2025-06-04T11:14:45.181633
A001411,A001338,613.0,2025-08-03T10:07:29.181633
A000901,A001210,1673.27,2025-03-31T16:14:12.181633
A000035,A000212,39.78,2024-12-01T11:49:37.181633
A000591,A000260,132.87,2025-02-14T04:56:09.181633
A000607,A001112,1356.3,2025-02-23T06:09:04.181633
A000670,A000699,2727.45,2024-11-20T01:13:53.181633
A000331,A000608,2050.24,2024-09-11T12:03:15.181633
A000225,A001278,2699.57,2025-08-14T18:40:34.181633
A001495,A000365,3465.88,2025-03-24T21:28:12.181633
A000874,A001202,5212.59,2025-03-19T18:00:25.181633
A000528,A001094,1013.1,2025-08-13T21:48:00.181633
A001403,A001384,1606.11,2025-04-11T22:14:01.181633
A001180,A000513,743.87,2025-07-17T03:50:22.181633
A001359,A000840,873.42,2024-11-14T23:12:51.181633
A000890,A001470,180.69,2025-08-26T18:08:50.181633
A000264,A001204,2306.2,2025-08-31T14:51:52.181633
A001104,A000919,12.9,2025-05-23T15:45:42.181633
A000363,A000400,750.66,2025-04-25T14:52:04.181633
A000615,A001369,6879.65,2025-07-02T01:38:10.181633
A000045,A001465,792.96,2024-10-28T21:36:13.181633
A001412,A000483,1861.18,2025-04-27T10:03:29.181633
A000797,A000808,3313.87,2024-12-07T03:39:11.181633
A000090,A001095,2011.23,2025-01-11T05:39:30.181633
A001411,A000413,28.43,2025-03-27T14:53:38.181633
A000450,A000060,1085.32,2025-01-16T07:16:16.181633
A001392,A000019,527.83,2025-06-17T01:18:47.181633
A000574,A001161,2294.76,2025-02-20T20:29:23.181633
A000633,A001161,1577.86,2024-12-30T11:35:57.181633
A000268,A001270,2147.4,2025-05-18T19:35:50.181633
A000919,A000243,38.76,2024-09-16T19:59:02.181633
A000885,A000933,1183.81,2025-02-03T15:15:04.181633
A001147,A000748,284.55,2025-07-02T22:30:18.181633
A000942,A000624,56.37,2025-08-12T12:08:00.181633
A000755,A001399,158.09,2025-08-03T09:49:00.181633
A000752,A000667,386.29,2024-11-30T14:57:40.181633
A000187,A001170,2727.78,2025-02-09T11:31:02.181633
A001493,A000471,4429.72,2024-10-15T07:02:31.181633
A000489,A000691,646.21,2024-11-27T09:26:41.181633
A001045,A000923,409.3,2024-12-01T06:37:41.181633
A001004,A000007,395.26,2025-07-20T10:46:26.181633
A000662,A000917,6057.65,2025-01-26T11:06:55.181633
A000309,A000344,5065.8,2024-12-24T23:58:39.181633
A001012,A000473,541.65,2025-08-02T15:07:11.181633
A000103,A000863,1597.37,2025-07-19T21:57:15.181633
A000535,A000800,2599.42,2025-06-15T09:30:04.181633
A001174,A001226,357.08,2025-03-24T02:59:08.181633
A000538,A000854,763.71,2024-10-29T23:12:41.181633
A000093,A001340,1206.17,2025-04-17T09:14:39.181633
A000016,A000313,1926.54,2025-05-13T11:30:26.181633
A001061,A000218,707.69,2025-04-15T08:59:39.181633
A000332,A000110,2517.4,2025-01-10T20:39:48.181633
A000004,A001027,4365.98,2025-06-26T13:50:15.181633
A001236,A000140,1145.64,2024-11-30T14:23:53.181633
A001398,A000033,5994.54,2025-05-02T01:12:10.181633
A000109,A000954,608.32,2025-02-03T02:18:19.181633
A000805,A000713,1.62,2025-05-29T04:35:42.181633
A001409,A000379,1149.85,2024-11-05T02:22:32.181633
A000768,A001281,89.29,2025-03-07T10:29:33.181633
A001341,A000756,2371.57,2025-01-08T16:20:04.181633
A000226,A000443,1159.6,2025-06-15T14:50:37.181633
A000504,A000105,1541.13,2025-01-04T20:00:37.181633
A001195,A001092,25.63,2024-09-02T08:47:57.181633
A000398,A000393,3462.39,2025-03-23T01:43:06.181633
A001358,A001355,1990.45,2025-05-31T14:47:41.181633
A000163,A000098,2103.49,2025-05-19T15:33:55.181633
A000865,A000296,4023.46,2025-03-16T08:13:32.181633
A001159,A000180,2246.22,2025-06-19T01:37:04.181633
A000200,A001498,3346.66,2025-08-16T08:19:07.181633
A000672,A001048,613.48,2024-11-17T11:05:48.181633
A000215,A000304,951.33,2025-02-26T03:36:36.181633
A001375,A000741,1069.6,2025-06-27T01:39:51.181633
A001140,A000293,1336.67,2025-03-31T22:13:52.181633
A001228,A000702,933.1,2025-05-12T04:48:56.181633
A001370,A000812,838.5,2025-06-09T19:37:40.181633
A000422,A001250,7436.62,2025-01-28T19:00:01.181633
A000937,A000119,10.89,2025-06-15T10:26:22.181633
A000111,A001428,1330.31,2025-06-22T14:18:36.181633
A000659,A000205,2841.42,2025-08-12T23:27:41.181633
A000888,A000719,3085.62,2025-04-11T04:55:42.181633
A000914,A001350,1409.46,2025-05-08T11:30:38.181633
A000837,A000078,2629.83,2024-10-06T04:42:53.181633
A001443,A000256,6132.5,2025-08-05T20:54:28.181633
A000913,A000044,1252.77,2025-01-23T05:44:43.181633
A000990,A000446,2028.8,2025-02-12T07:06:09.181633
A001451,A000285,3911.34,2025-05-20T02:39:55.181633
A000448,A000481,595.34,2025-02-13T09:47:48.181633
A000439,A000091,3174.48,2025-04-15T15:51:55.181633
A000708,A001236,4199.66,2024-09-26T13:23:20.181633
A000227,A001342,570.75,2024-11-23T21:55:31.181633
A001236,A000049,961.56,2025-08-23T14:16:04.181633
A000511,A000383,258.06,2024-09-29T13:53:45.181633
A001018,A000296,288.04,2024-10-11T21:56:24.181633
A001014,A000862,97.21,2024-10-24T14:00:13.181633
A001154,A000265,3057.91,2025-08-05T04:13:46.181633
A000867,A000637,70.32,2025-02-24T06:14:14.181633
A001184,A000533,174.2,2025-08-20T06:15:04.181633
A000736,A000355,2175.18,2025-02-20T13:39:22.181633
A000277,A000989,176.85,2025-05-15T15:36:20.181633
A000479,A000386,4661.58,2025-02-05T15:00:32.181633
A001339,A000718,2806.9,2024-10-31T07:17:47.181633
A000171,A000578,1847.27,2025-04-05T05:44:33.181633
A000318,A000028,583.81,2024-10-15T17:59:54.181633
A001042,A000873,793.51,2025-06-15T14:08:28.181633
A000927,A001056,2246.95,2025-03-11T15:57:38.181633
A000726,A000626,743.22,2025-05-09T16:08:54.181633
A000472,A001118,2358.55,2024-10-22T18:18:26.181633
A000098,A001016,2022.43,2024-10-09T08:54:36.181633
A000409,A000856,1931.68,2025-06-18T07:28:38.181633
A001404,A000664,717.1,2025-02-04T09:33:16.181633
A000561,A000902,1125.57,2024-12-11T06:42:56.181633
A001421,A001052,183.01,2025-07-15T00:35:36.181633
A000941,A000450,2003.02,2025-05-25T20:07:15.181633
A000560,A000430,1796.79,2024-09-21T05:27:47.181633
A000222,A001401,1232.75,2025-05-26T14:21:20.181633
A001268,A000818,356.97,2025-01-21T11:23:00.181633
A001237,A001456,2823.91,2024-08-31T05:41:47.181633
A000755,A000413,1952.42,2025-03-22T06:23:19.181633
A001273,A000386,3359.62,2025-08-08T14:22:07.181633
A000434,A000786,1641.64,2025-07-04T15:29:07.181633
A001476,A001032,3440.26,2025-04-06T07:56:43.181633
A001115,A001003,3313.81,2025-02-19T23:54:30.181633
A001056,A000309,1163.37,2025-04-19T07:30:07.181633
A001375,A001039,173.18,2025-05-17T02:28:27.181633
A000415,A001210,3661.1,2025-07-13T18:07:21.181633
A001189,A001337,1566.41,2025-07-28T06:25:42.181633
A000872,A000827,561.68,2025-04-04T13:49:14.181633
A000485,A001118,125.29,2025-02-05T19:47:46.181633
A000643,A001390,93.13,2025-06-05T06:16:07.181633
A001196,A000615,616.74,2025-03-26T00:35:33.181633
A000850,A000005,1839.98,2025-01-08T00:52:29.181633
A000524,A001085,109.71,2025-04-16T16:58:34.181633
A000491,A001162,1961.01,2025-01-28T21:45:19.181633
A000084,A000415,137.65,2024-09-17T00:20:39.181633
A001136,A001421,2531.33,2024-09-15T23:42:02.181633
A000160,A001009,2404.38,2024-09-22T01:54:04.181633
A000789,A000279,1599.88,2025-06-05T21:22:26.181633
A001354,A001341,4971.57,2024-10-25T01:04:42.181633
A000912,A001209,2234.94,2025-05-04T17:28:16.181633
A001380,A000583,2385.16,2025-03-30T06:18:48.181633
A001492,A000436,2709.04,2025-04-02T15:56:02.181633
A001188,A000145,3045.4,2024-12-13T00:59:24.181633
A001473,A001486,4658.79,2025-05-29T04:23:30.181633
A001426,A001416,223.57,2024-12-20T18:31:23.181633
A000929,A001203,3587.08,2024-09-24T20:27:43.181633
A001196,A001097,3464.84,2025-07-28T22:20:14.181633
A000219,A001037,207.08,2025-08-08T22:21:20.181633
A000202,A001222,188.5,2025-04-13T08:14:47.181633
A000440,A000405,987.65,2025-08-13T07:11:14.181633
A000325,A000007,874.97,2025-07-23T13:05:45.181633
A000049,A001227,2449.07,2025-07-03T06:48:39.181633
A000650,A001034,1944.6,2025-04-21T03:29:10.181633
A000344,A000612,1944.67,2025-01-01T15:11:52.181633
A000164,A000773,2409.89,2025-08-12T21:21:07.181633
A000468,A000125,2168.4,2025-01-01T09:02:27.181633
A000558,A001387,1777.43,2025-01-19T05:38:31.181633
A000704,A000721,1402.04,2025-02-11T13:38:24.181633
A000743,A000703,1369.94,2024-09-27T05:21:40.181633
A000469,A000415,2662.29,2025-07-31T06:15:13.181633
A000056,A000629,789.25,2025-04-12T08:53:51.181633
A000009,A000156,4543.38,2025-06-10T21:10:47.181633
A001070,A000339,5338.1,2025-01-19T13:37:14.181633
A001221,A000903,2264.07,2025-02-12T21:18:30.181633
A000948,A001094,3149.29,2025-01-23T19:47:01.181633
A001424,A000471,1800.67,2025-03-14T14:51:10.181633
A001003,A000391,140.68,2024-12-06T20:46:30.181633
A000614,A000217,666.49,2025-07-12T10:08:30.181633
A001113,A001010,1494.13,2025-06-12T07:01:43.181633
